,c_inst_name_code,c_inst_code,c_inst_code_new,c_new_new_code
2285,1380,138166,1,2285
2286,1381,139735,1,2286
2287,1382,140343,1,2287
2288,1382,140506,2,2288
2289,1383,138167,1,2289
2290,1384,140147,1,2290
2291,1385,139206,1,2291
2292,1386,140186,1,2292
2293,1387,139770,1,2293
2294,1388,140336,1,2294
2295,1389,139774,1,2295
2296,1390,139603,1,2296
2297,1391,139202,1,2297
2298,1392,139203,1,2298
2299,1393,140045,1,2299
2300,1393,140449,2,2300
2301,1394,139207,1,2301
2302,1395,139945,1,2302
2303,1396,139199,1,2303
2304,1397,140381,1,2304
2305,1398,139208,1,2305
2306,1399,139427,1,2306
2307,1400,140486,1,2307
2308,1401,140416,1,2308
2309,1402,139937,1,2309
2310,1403,139965,1,2310
2311,1404,139209,1,2311
2312,1405,139971,1,2312
2313,1406,139902,1,2313
2314,1407,140130,1,2314
2315,1408,140456,1,2315
2316,1409,139210,1,2316
2317,1410,139211,1,2317
2318,1410,140288,2,2318
2319,1411,139212,1,2319
2320,1412,139712,1,2320
2321,1412,140362,2,2321
2322,1412,140408,3,2322
2323,1413,139213,1,2323
2324,1413,140471,2,2324
2325,1413,140556,3,2325
2326,1414,139393,1,2326
2327,1415,139214,1,2327
2328,1415,139215,2,2328
2329,1416,139616,1,2329
2330,1416,139628,2,2330
2331,1416,140131,3,2331
2332,1416,140391,4,2332
2333,1417,140366,1,2333
2334,1418,139216,1,2334
2335,1419,139217,1,2335
2336,1420,139219,1,2336
2337,1420,140266,2,2337
2338,1421,140341,1,2338
2339,1422,139220,1,2339
2340,1423,140339,1,2340
2341,1424,139231,1,2341
2342,1425,139232,1,2342
2343,1426,139233,1,2343
2344,1427,139234,1,2344
2345,1428,139458,1,2345
2346,1429,139235,1,2346
2347,1430,140432,1,2347
2348,1431,139230,1,2348
2349,1432,139503,1,2349
2350,1433,140230,1,2350
2351,1434,139221,1,2351
2352,1435,139229,1,2352
2353,1436,139222,1,2353
2354,1436,139223,2,2354
2355,1436,139224,3,2355
2356,1436,139225,4,2356
2357,1436,139226,5,2357
2358,1436,139227,6,2358
2359,1436,139891,7,2359
2360,1436,139932,8,2360
2361,1436,140006,9,2361
2362,1436,140421,10,2362
2363,1436,140450,11,2363
2364,1436,140483,12,2364
2365,1436,140503,13,2365
2366,1437,139228,1,2366
2367,1438,139726,1,2367
2368,1439,140338,1,2368
2369,1439,140344,2,2369
2370,1439,140465,3,2370
2371,1440,139236,1,2371
2372,1441,140168,1,2372
2373,1442,139596,1,2373
2374,1443,139852,1,2374
2375,1443,140127,2,2375
2376,1444,139237,1,2376
2377,1445,138775,1,2377
2378,1445,140438,2,2378
2379,1446,140365,1,2379
2380,1447,139238,1,2380
2381,1448,139239,1,2381
2382,1449,139819,1,2382
2383,1450,139240,1,2383
2384,1451,139246,1,2384
2385,1452,139247,1,2385
2386,1453,139248,1,2386
2387,1454,139249,1,2387
2388,1455,139250,1,2388
2389,1456,140077,1,2389
2390,1457,139251,1,2390
2391,1457,139933,2,2391
2392,1457,140407,3,2392
2393,1458,140435,1,2393
2394,1458,140485,2,2394
2395,1459,139252,1,2395
2396,1460,139253,1,2396
2397,1461,140411,1,2397
2398,1462,139254,1,2398
2399,1463,139255,1,2399
2400,1464,140249,1,2400
2401,1465,139923,1,2401
2402,1466,139483,1,2402
2403,1467,139861,1,2403
2404,1468,139256,1,2404
2405,1468,139862,2,2405
2406,1469,140551,1,2406
2407,1470,138194,1,2407
2408,1470,138195,2,2408
2409,1471,139257,1,2409
2410,1471,139258,2,2410
2411,1472,140440,1,2411
2412,1473,139259,1,2412
2413,1474,140532,1,2413
2414,1475,139260,1,2414
2415,1476,139644,1,2415
2416,1477,139262,1,2416
2417,1478,139263,1,2417
2418,1478,139264,2,2418
2419,1479,139266,1,2419
2420,1479,139407,2,2420
2421,1480,139267,1,2421
2422,1480,139268,2,2422
2423,1480,140406,3,2423
2424,1480,140434,4,2424
2425,1481,139269,1,2425
2426,1481,139270,2,2426
2427,1482,139406,1,2427
2428,1483,139271,1,2428
2429,1484,140123,1,2429
2430,1485,139775,1,2430
2431,1486,139794,1,2431
2432,1486,140286,2,2432
2433,1487,139459,1,2433
2434,1488,140220,1,2434
2435,1489,139273,1,2435
2436,1490,139973,1,2436
2437,1491,139265,1,2437
2438,1492,139910,1,2438
2439,1493,139274,1,2439
2440,1494,139275,1,2440
2441,1494,139276,2,2441
2442,1495,139272,1,2442
2443,1496,140423,1,2443
2444,1497,139277,1,2444
2445,1498,139708,1,2445
2446,1499,140476,1,2446
2447,1500,140459,1,2447
2448,1501,139286,1,2448
2449,1501,139287,2,2449
2450,1502,140349,1,2450
2451,1503,140331,1,2451
2452,1504,139278,1,2452
2453,1504,139279,2,2453
2454,1504,139280,3,2454
2455,1504,139281,4,2455
2456,1504,139282,5,2456
2457,1504,139719,6,2457
2458,1504,139858,7,2458
2459,1504,139942,8,2459
2460,1505,139283,1,2460
2461,1506,139284,1,2461
2462,1507,139285,1,2462
2463,1507,140445,2,2463
2464,1508,140251,1,2464
2465,1509,139927,1,2465
2466,1510,139290,1,2466
2467,1511,139807,1,2467
2468,1512,139718,1,2468
2469,1513,140444,1,2469
2470,1514,139291,1,2470
2471,1515,139288,1,2471
2472,1516,139806,1,2472
2473,1517,139289,1,2473
2474,1517,139717,2,2474
2475,1518,138685,1,2475
2476,1519,140114,1,2476
2477,1520,138708,1,2477
2478,1521,139791,1,2478
2479,1522,138709,1,2479
2480,1522,138710,2,2480
2481,1522,138711,3,2481
2482,1522,138712,4,2482
2483,1522,138713,5,2483
2484,1522,138714,6,2484
2485,1522,140399,7,2485
2486,1522,140404,8,2486
2487,1522,140507,9,2487
2488,1523,138715,1,2488
2489,1524,138716,1,2489
2490,1525,138717,1,2490
2491,1526,138718,1,2491
2492,1526,138719,2,2492
2493,1526,138720,3,2493
2494,1526,138721,4,2494
2495,1526,139844,5,2495
2496,1526,140072,6,2496
2497,1527,139426,1,2497
2498,1528,138722,1,2498
2499,1529,140541,1,2499
2500,1530,139293,1,2500
2501,1531,139488,1,2501
2502,1532,140535,1,2502
2503,1533,139808,1,2503
2504,1534,139736,1,2504
2505,1535,140415,1,2505
2506,1536,139724,1,2506
2507,1537,139658,1,2507
2508,1537,139829,2,2508
2509,1538,139297,1,2509
2510,1539,139298,1,2510
2511,1539,139299,2,2511
2512,1539,139300,3,2512
2513,1539,140190,4,2513
2514,1540,139301,1,2514
2515,1541,139294,1,2515
2516,1541,139295,2,2516
2517,1541,139296,3,2517
2518,1542,139302,1,2518
2519,1543,139303,1,2519
2520,1544,139901,1,2520
2521,1545,139304,1,2521
2522,1546,140509,1,2522
2523,1547,139577,1,2523
2524,1548,139992,1,2524
2525,1548,140080,2,2525
2526,1548,140195,3,2526
2527,1548,140215,4,2527
2528,1549,138344,1,2528
2529,1550,138345,1,2529
2530,1550,139576,2,2530
2531,1551,138346,1,2531
2532,1551,138347,2,2532
2533,1551,139715,3,2533
2534,1552,139805,1,2534
2535,1553,139895,1,2535
2536,1554,138348,1,2536
2537,1555,138864,1,2537
2538,1556,139336,1,2538
2539,1557,139305,1,2539
2540,1558,139492,1,2540
2541,1559,140472,1,2541
2542,1560,138205,1,2542
2543,1561,138207,1,2543
2544,1562,140202,1,2544
2545,1563,138208,1,2545
2546,1563,139604,2,2546
2547,1564,139419,1,2547
2548,1565,140481,1,2548
2549,1566,138209,1,2549
2550,1566,138210,2,2550
2551,1566,138211,3,2551
2552,1566,138212,4,2552
2553,1566,139391,5,2553
2554,1566,139689,6,2554
2555,1566,139872,7,2555
2556,1566,140325,8,2556
2557,1567,138213,1,2557
2558,1567,138214,2,2558
2559,1567,138215,3,2559
2560,1567,138216,4,2560
2561,1567,138217,5,2561
2562,1567,139899,6,2562
2563,1568,138218,1,2563
2564,1569,139421,1,2564
2565,1570,139420,1,2565
2566,1571,138219,1,2566
2567,1571,140357,2,2567
2568,1572,138206,1,2568
2569,1573,139567,1,2569
2570,1574,138221,1,2570
2571,1575,138222,1,2571
2572,1576,138220,1,2572
2573,1577,138223,1,2573
2574,1577,139500,2,2574
2575,1577,140191,3,2575
2576,1578,138224,1,2576
2577,1579,140324,1,2577
2578,1580,140326,1,2578
2579,1581,139306,1,2579
2580,1582,140462,1,2580
2581,1583,139417,1,2581
2582,1584,139307,1,2582
2583,1585,139014,1,2583
2584,1585,139015,2,2584
2585,1585,140250,3,2585
2586,1586,139016,1,2586
2587,1587,139017,1,2587
2588,1587,139018,2,2588
2589,1588,139019,1,2589
2590,1588,139020,2,2590
2591,1588,139021,3,2591
2592,1589,140217,1,2592
2593,1590,139022,1,2593
2594,1590,139023,2,2594
2595,1590,139024,3,2595
2596,1590,139025,4,2596
2597,1590,139898,5,2597
2598,1591,140107,1,2598
2599,1592,139026,1,2599
2600,1592,139753,2,2600
2601,1592,140520,3,2601
2602,1593,139027,1,2602
2603,1593,139660,2,2603
2604,1594,139028,1,2604
2605,1594,139416,2,2605
2606,1595,139029,1,2606
2607,1595,139030,2,2607
2608,1595,139031,3,2608
2609,1595,139032,4,2609
2610,1595,139830,5,2610
2611,1595,139843,6,2611
2612,1596,139033,1,2612
2613,1597,140004,1,2613
2614,1598,139034,1,2614
2615,1598,140550,2,2615
2616,1599,140103,1,2616
2617,1600,139554,1,2617
2618,1601,139035,1,2618
2619,1601,140299,2,2619
2620,1602,139036,1,2620
2621,1603,139037,1,2621
2622,1604,139038,1,2622
2623,1604,140016,2,2623
2624,1605,139650,1,2624
2625,1606,139801,1,2625
2626,1607,139308,1,2626
2627,1607,139702,2,2627
2628,1608,139855,1,2628
2629,1609,139309,1,2629
2630,1610,139311,1,2630
2631,1611,140040,1,2631
2632,1612,139802,1,2632
2633,1613,139449,1,2633
2634,1614,139312,1,2634
2635,1615,139720,1,2635
2636,1616,138815,1,2636
2637,1617,138816,1,2637
2638,1618,140501,1,2638
2639,1619,139485,1,2639
2640,1620,139982,1,2640
2641,1621,139314,1,2641
2642,1622,139313,1,2642
2643,1623,139318,1,2643
2644,1624,139315,1,2644
2645,1624,139316,2,2645
2646,1625,139571,1,2646
2647,1626,139319,1,2647
2648,1626,139320,2,2648
2649,1626,139321,3,2649
2650,1626,139322,4,2650
2651,1626,139960,5,2651
2652,1626,140265,6,2652
2653,1627,139662,1,2653
2654,1628,139462,1,2654
2655,1628,140313,2,2655
2656,1629,139323,1,2656
2657,1630,139952,1,2657
2658,1631,139324,1,2658
2659,1631,139325,2,2659
2660,1631,139326,3,2660
2661,1631,139327,4,2661
2662,1631,140170,5,2662
2663,1631,140253,6,2663
2664,1631,140314,7,2664
2665,1632,139328,1,2665
2666,1632,139329,2,2666
2667,1633,139917,1,2667
2668,1634,139330,1,2668
2669,1635,139332,1,2669
2670,1635,140211,2,2670
2671,1635,140248,3,2671
2672,1636,139381,1,2672
2673,1637,139331,1,2673
2674,1638,139333,1,2674
2675,1639,139317,1,2675
2676,1640,139334,1,2676
2677,1641,139591,1,2677
2678,1642,139981,1,2678
2679,1643,139186,1,2679
2680,1644,139335,1,2680
2681,1645,140180,1,2681
2682,1646,140359,1,2682
2683,1647,139797,1,2683
2684,1648,140126,1,2684
2685,1649,140071,1,2685
2686,1650,139455,1,2686
2687,1650,139828,2,2687
2688,1651,140101,1,2688
2689,1652,140337,1,2689
2690,1653,139594,1,2690
2691,1654,139339,1,2691
2692,1655,139338,1,2692
2693,1656,139704,1,2693
2694,1657,139340,1,2694
2695,1657,139476,2,2695
2696,1657,140005,3,2696
2697,1657,140323,4,2697
2698,1658,139341,1,2698
2699,1659,139663,1,2699
2700,1659,140094,2,2700
2701,1659,140167,3,2701
2702,1660,139342,1,2702
2703,1660,140083,2,2703
2704,1661,140121,1,2704
2705,1662,139344,1,2705
2706,1663,139343,1,2706
2707,1664,139345,1,2707
2708,1665,140558,1,2708
2709,1666,139869,1,2709
2710,1667,139593,1,2710
2711,1667,139671,2,2711
2712,1667,139986,3,2712
2713,1668,140229,1,2713
2714,1668,140417,2,2714
2715,1669,140453,1,2715
2716,1670,139357,1,2716
2717,1670,139358,2,2717
2718,1670,140024,3,2718
2719,1671,139359,1,2719
2720,1672,139545,1,2720
2721,1673,140463,1,2721
2722,1674,139526,1,2722
2723,1675,139376,1,2723
2724,1676,140169,1,2724
2725,1677,139377,1,2725
2726,1677,139878,2,2726
2727,1677,139946,3,2727
2728,1678,139870,1,2728
2729,1679,139378,1,2729
2730,1680,139698,1,2730
2731,1680,140032,2,2731
2732,1681,139725,1,2732
2733,1682,140140,1,2733
2734,1683,140518,1,2734
2735,1684,139356,1,2735
2736,1685,139772,1,2736
2737,1686,139527,1,2737
2738,1687,139931,1,2738
2739,1688,139413,1,2739
2740,1689,140309,1,2740
2741,1690,139681,1,2741
2742,1691,140161,1,2742
2743,1692,139379,1,2743
2744,1693,138169,1,2744
2745,1694,138170,1,2745
2746,1694,139974,2,2746
2747,1695,139730,1,2747
2748,1696,140243,1,2748
2749,1697,139918,1,2749
2750,1698,139649,1,2750
2751,1699,138171,1,2751
2752,1699,140439,2,2752
2753,1700,138172,1,2753
2754,1701,138168,1,2754
2755,1702,139729,1,2755
2756,1702,139846,2,2756
2757,1703,140287,1,2757
2758,1704,139903,1,2758
2759,1705,139615,1,2759
2760,1706,139904,1,2760
2761,1706,140207,2,2761
2762,1707,139614,1,2762
2763,1708,138174,1,2763
2764,1708,138175,2,2764
2765,1708,138176,3,2765
2766,1708,139710,4,2766
2767,1708,139780,5,2767
2768,1709,139760,1,2768
2769,1710,139557,1,2769
2770,1711,139613,1,2770
2771,1712,138173,1,2771
2772,1713,138177,1,2772
2773,1714,138178,1,2773
2774,1715,139612,1,2774
2775,1716,139823,1,2775
2776,1717,139399,1,2776
2777,1718,140065,1,2777
2778,1719,140474,1,2778
2779,1720,140457,1,2779
2780,1720,140473,2,2780
2781,1721,140458,1,2781
2782,1722,138190,1,2782
2783,1723,139941,1,2783
2784,1724,140487,1,2784
2785,1725,138191,1,2785
2786,1726,140153,1,2786
2787,1727,139836,1,2787
2788,1728,140160,1,2788
2789,1729,139907,1,2789
2790,1730,138193,1,2790
2791,1731,140347,1,2791
2792,1732,140433,1,2792
2793,1733,138196,1,2793
2794,1733,138197,2,2794
2795,1733,138198,3,2795
2796,1733,138199,4,2796
2797,1733,138200,5,2797
2798,1733,138201,6,2798
2799,1733,138202,7,2799
2800,1733,139740,8,2800
2801,1733,139777,9,2801
2802,1733,139881,10,2802
2803,1733,139893,11,2803
2804,1733,140221,12,2804
2805,1734,139832,1,2805
2806,1735,140312,1,2806
2807,1736,138203,1,2807
2808,1737,138204,1,2808
2809,1738,139811,1,2809
2810,1739,138225,1,2810
2811,1739,138226,2,2811
2812,1739,140514,3,2812
2813,1740,138228,1,2813
2814,1741,138229,1,2814
2815,1742,140124,1,2815
2816,1743,138230,1,2816
2817,1744,140536,1,2817
2818,1745,138231,1,2818
2819,1745,140308,2,2819
2820,1745,140403,3,2820
2821,1746,138234,1,2821
2822,1747,139957,1,2822
2823,1748,138236,1,2823
2824,1749,139586,1,2824
2825,1750,138237,1,2825
2826,1751,138235,1,2826
2827,1752,138238,1,2827
2828,1753,138239,1,2828
2829,1754,138240,1,2829
2830,1755,139401,1,2830
2831,1756,140549,1,2831
2832,1757,139566,1,2832
2833,1758,139516,1,2833
2834,1759,138241,1,2834
2835,1760,140480,1,2835
2836,1761,140146,1,2836
2837,1762,138242,1,2837
2838,1763,138243,1,2838
2839,1764,138244,1,2839
2840,1765,139630,1,2840
2841,1766,138245,1,2841
2842,1766,138246,2,2842
2843,1766,139472,3,2843
2844,1766,139864,4,2844
2845,1766,140138,5,2845
2846,1767,139975,1,2846
2847,1768,138247,1,2847
2848,1769,139769,1,2848
2849,1770,139813,1,2849
2850,1771,140377,1,2850
2851,1772,138248,1,2851
2852,1773,138249,1,2852
2853,1774,138250,1,2853
2854,1775,138252,1,2854
2855,1776,139958,1,2855
2856,1776,140179,2,2856
2857,1776,140206,3,2857
2858,1776,140210,4,2858
2859,1776,140231,5,2859
2860,1776,140247,6,2860
2861,1776,140275,7,2861
2862,1777,138253,1,2862
2863,1778,138254,1,2863
2864,1778,139959,2,2864
2865,1779,138251,1,2865
2866,1780,138255,1,2866
2867,1781,139506,1,2867
2868,1781,140038,2,2868
2869,1781,140048,3,2869
2870,1782,138256,1,2870
2871,1782,140035,2,2871
2872,1783,140193,1,2872
2873,1784,140058,1,2873
2874,1785,139484,1,2874
2875,1786,138257,1,2875
2876,1787,138258,1,2876
2877,1788,139699,1,2877
2878,1789,138300,1,2878
2879,1790,138301,1,2879
2880,1791,138306,1,2880
