index,c_office_id,c_office_type_id,c_office_tree_id,c_office_type_type_code,c_office_l1,c_office_l2,c_office_l3,c_office_l4,c_office_l5
23557,71761,0,19104304,0,0,0,0,0,0
23558,71762,0,19,0,0,0,0,0,0
23559,71762,0,19104301,0,0,0,0,0,0
23560,71763,0,19,0,0,0,0,0,0
23561,71763,0,19104304,0,0,0,0,0,0
23562,71764,0,19,0,0,0,0,0,0
23563,71764,0,19104301,0,0,0,0,0,0
23564,71765,0,19,0,0,0,0,0,0
23565,71765,0,19104304,0,0,0,0,0,0
23566,71766,0,19,0,0,0,0,0,0
23567,71766,0,19104304,0,0,0,0,0,0
23568,71767,0,19,0,0,0,0,0,0
23569,71767,0,19104303,0,0,0,0,0,0
23570,71768,0,19,0,0,0,0,0,0
23571,71768,0,19051601,0,0,0,0,0,0
23572,71768,0,19051602,0,0,0,0,0,0
23573,71768,0,19051603,0,0,0,0,0,0
23574,71768,0,19051604,0,0,0,0,0,0
23575,71768,0,19051605,0,0,0,0,0,0
23576,71768,0,19051606,0,0,0,0,0,0
23577,71768,0,19062702,0,0,0,0,0,0
23578,71769,0,19,0,0,0,0,0,0
23579,71770,0,19,0,0,0,0,0,0
23580,71771,0,19,0,0,0,0,0,0
23581,71772,0,19,0,0,0,0,0,0
23582,71773,0,19,0,0,0,0,0,0
23583,71774,0,19,0,0,0,0,0,0
23584,71775,0,19,0,0,0,0,0,0
23585,71776,0,19,0,0,0,0,0,0
23586,71776,0,19104302,0,0,0,0,0,0
23587,71777,0,19,0,0,0,0,0,0
23588,71777,0,19104302,0,0,0,0,0,0
23589,71778,0,19,0,0,0,0,0,0
23590,71779,0,19,0,0,0,0,0,0
23591,71780,0,19,0,0,0,0,0,0
23592,71780,0,19104304,0,0,0,0,0,0
23593,71781,0,19,0,0,0,0,0,0
23594,71781,0,19104302,0,0,0,0,0,0
23595,71782,0,19,0,0,0,0,0,0
23596,71782,0,19104303,0,0,0,0,0,0
23597,71783,0,19,0,0,0,0,0,0
23598,71783,0,19104304,0,0,0,0,0,0
23599,71784,0,19,0,0,0,0,0,0
23600,71784,0,19104303,0,0,0,0,0,0
23601,71785,0,19,0,0,0,0,0,0
23602,71785,0,19104304,0,0,0,0,0,0
23603,71786,0,19,0,0,0,0,0,0
23604,71786,0,19104304,0,0,0,0,0,0
23605,71787,0,19,0,0,0,0,0,0
23606,71788,0,19,0,0,0,0,0,0
23607,71788,0,19104303,0,0,0,0,0,0
23608,71789,0,19,0,0,0,0,0,0
23609,71789,0,19104304,0,0,0,0,0,0
23610,71790,0,19,0,0,0,0,0,0
23611,71791,0,19,0,0,0,0,0,0
23612,71792,0,19,0,0,0,0,0,0
23613,71792,0,19104303,0,0,0,0,0,0
23614,71793,0,19,0,0,0,0,0,0
23615,71793,0,19104304,0,0,0,0,0,0
23616,71794,0,19,0,0,0,0,0,0
23617,71794,0,19104303,0,0,0,0,0,0
23618,71795,0,19,0,0,0,0,0,0
23619,71796,0,19,0,0,0,0,0,0
23620,71796,0,19104303,0,0,0,0,0,0
23621,71797,0,19,0,0,0,0,0,0
23622,71797,0,19104304,0,0,0,0,0,0
23623,71798,0,19,0,0,0,0,0,0
23624,71799,0,19,0,0,0,0,0,0
23625,71799,0,19104304,0,0,0,0,0,0
23626,71800,0,19,0,0,0,0,0,0
23627,71801,0,19,0,0,0,0,0,0
23628,71802,0,19,0,0,0,0,0,0
23629,71803,0,19,0,0,0,0,0,0
23630,71804,0,19,0,0,0,0,0,0
23631,71804,0,19104303,0,0,0,0,0,0
23632,71805,0,19,0,0,0,0,0,0
23633,71805,0,19104303,0,0,0,0,0,0
23634,71806,0,19,0,0,0,0,0,0
23635,71806,0,19104304,0,0,0,0,0,0
23636,71807,0,19,0,0,0,0,0,0
23637,71807,0,19104303,0,0,0,0,0,0
23638,71808,0,19,0,0,0,0,0,0
23639,71808,0,19104303,0,0,0,0,0,0
23640,71809,0,19,0,0,0,0,0,0
23641,71809,0,19104304,0,0,0,0,0,0
23642,71810,0,19,0,0,0,0,0,0
23643,71811,0,19,0,0,0,0,0,0
23644,71812,0,19,0,0,0,0,0,0
23645,71813,0,19,0,0,0,0,0,0
23646,71813,0,19104302,0,0,0,0,0,0
23647,71814,0,19,0,0,0,0,0,0
23648,71814,0,19104302,0,0,0,0,0,0
23649,71815,0,19,0,0,0,0,0,0
23650,71815,0,19104303,0,0,0,0,0,0
23651,71816,0,19,0,0,0,0,0,0
23652,71816,0,19104302,0,0,0,0,0,0
23653,71817,0,19,0,0,0,0,0,0
23654,71818,0,19,0,0,0,0,0,0
23655,71819,0,19,0,0,0,0,0,0
23656,71819,0,19104304,0,0,0,0,0,0
23657,71820,0,19,0,0,0,0,0,0
23658,71821,0,19,0,0,0,0,0,0
23659,71822,0,19,0,0,0,0,0,0
23660,71823,0,19,0,0,0,0,0,0
23661,71824,0,19,0,0,0,0,0,0
23662,71825,0,19,0,0,0,0,0,0
23663,71826,0,19,0,0,0,0,0,0
23664,71827,0,19,0,0,0,0,0,0
23665,71828,0,19,0,0,0,0,0,0
23666,71829,0,19,0,0,0,0,0,0
23667,71829,0,19104301,0,0,0,0,0,0
23668,71830,0,19,0,0,0,0,0,0
23669,71830,0,19104304,0,0,0,0,0,0
23670,71831,0,19,0,0,0,0,0,0
23671,71831,0,19104304,0,0,0,0,0,0
23672,71832,0,19,0,0,0,0,0,0
23673,71833,0,19,0,0,0,0,0,0
23674,71834,0,19,0,0,0,0,0,0
23675,71834,0,19104304,0,0,0,0,0,0
23676,71835,0,19,0,0,0,0,0,0
23677,71835,0,19104304,0,0,0,0,0,0
23678,71836,0,19,0,0,0,0,0,0
23679,71837,0,19,0,0,0,0,0,0
23680,71838,0,19,0,0,0,0,0,0
23681,71838,0,19104303,0,0,0,0,0,0
23682,71839,0,19,0,0,0,0,0,0
23683,71839,0,19104304,0,0,0,0,0,0
23684,71840,0,19,0,0,0,0,0,0
23685,71840,0,19104303,0,0,0,0,0,0
23686,71841,0,19,0,0,0,0,0,0
23687,71841,0,19104304,0,0,0,0,0,0
23688,71842,0,19,0,0,0,0,0,0
23689,71843,0,19,0,0,0,0,0,0
23690,71843,0,19104303,0,0,0,0,0,0
23691,71844,0,19,0,0,0,0,0,0
23692,71844,0,19104304,0,0,0,0,0,0
23693,71845,0,19,0,0,0,0,0,0
23694,71846,0,19,0,0,0,0,0,0
23695,71846,0,19104303,0,0,0,0,0,0
23696,71847,0,19,0,0,0,0,0,0
23697,71848,0,19,0,0,0,0,0,0
23698,71848,0,19104303,0,0,0,0,0,0
23699,71849,0,19,0,0,0,0,0,0
23700,71849,0,19104303,0,0,0,0,0,0
23701,71850,0,19,0,0,0,0,0,0
23702,71850,0,19104304,0,0,0,0,0,0
23703,71851,0,19,0,0,0,0,0,0
23704,71851,0,19104304,0,0,0,0,0,0
23705,71852,0,19,0,0,0,0,0,0
23706,71853,0,19,0,0,0,0,0,0
23707,71854,0,19,0,0,0,0,0,0
23708,71854,0,19104302,0,0,0,0,0,0
23709,71855,0,19,0,0,0,0,0,0
23710,71855,0,19104304,0,0,0,0,0,0
23711,71856,0,19,0,0,0,0,0,0
23712,71857,0,19,0,0,0,0,0,0
23713,71857,0,19104303,0,0,0,0,0,0
23714,71858,0,19,0,0,0,0,0,0
23715,71858,0,19104302,0,0,0,0,0,0
23716,71859,0,19,0,0,0,0,0,0
23717,71859,0,19104304,0,0,0,0,0,0
23718,71860,0,19,0,0,0,0,0,0
23719,71860,0,19104304,0,0,0,0,0,0
23720,71861,0,19,0,0,0,0,0,0
23721,71861,0,19104304,0,0,0,0,0,0
23722,71862,0,19,0,0,0,0,0,0
23723,71862,0,19104304,0,0,0,0,0,0
23724,71863,0,19,0,0,0,0,0,0
23725,71864,0,19,0,0,0,0,0,0
23726,71865,0,19,0,0,0,0,0,0
23727,71866,0,19,0,0,0,0,0,0
23728,71866,0,19104302,0,0,0,0,0,0
23729,71867,0,19,0,0,0,0,0,0
23730,71868,0,19,0,0,0,0,0,0
23731,71868,0,19104303,0,0,0,0,0,0
23732,71869,0,19,0,0,0,0,0,0
23733,71869,0,19104304,0,0,0,0,0,0
23734,71870,0,19,0,0,0,0,0,0
23735,71871,0,19,0,0,0,0,0,0
23736,71871,0,19104303,0,0,0,0,0,0
23737,71872,0,19,0,0,0,0,0,0
23738,71872,0,19104304,0,0,0,0,0,0
23739,71873,0,19,0,0,0,0,0,0
23740,71873,0,19104302,0,0,0,0,0,0
23741,71874,0,19,0,0,0,0,0,0
23742,71874,0,19104304,0,0,0,0,0,0
23743,71875,0,19,0,0,0,0,0,0
23744,71876,0,19,0,0,0,0,0,0
23745,71876,0,19104304,0,0,0,0,0,0
23746,71877,0,19,0,0,0,0,0,0
23747,71878,0,19,0,0,0,0,0,0
23748,71878,0,19104303,0,0,0,0,0,0
23749,71879,0,19,0,0,0,0,0,0
23750,71879,0,19104304,0,0,0,0,0,0
23751,71880,0,19,0,0,0,0,0,0
23752,71881,0,19,0,0,0,0,0,0
23753,71881,0,19104302,0,0,0,0,0,0
23754,71882,0,19,0,0,0,0,0,0
23755,71883,0,19,0,0,0,0,0,0
23756,71883,0,191043,0,0,0,0,0,0
23757,71884,0,19,0,0,0,0,0,0
23758,71885,0,19,0,0,0,0,0,0
23759,71885,0,19104302,0,0,0,0,0,0
23760,71886,0,19,0,0,0,0,0,0
23761,71886,0,19104301,0,0,0,0,0,0
23762,71887,0,19,0,0,0,0,0,0
23763,71887,0,19104302,0,0,0,0,0,0
23764,71888,0,19,0,0,0,0,0,0
23765,71889,0,19,0,0,0,0,0,0
23766,71889,0,19104302,0,0,0,0,0,0
23767,71890,0,19,0,0,0,0,0,0
23768,71890,0,19104304,0,0,0,0,0,0
23769,71891,0,19,0,0,0,0,0,0
23770,71892,0,19,0,0,0,0,0,0
23771,71892,0,19104302,0,0,0,0,0,0
23772,71893,0,19,0,0,0,0,0,0
23773,71894,0,19,0,0,0,0,0,0
23774,71894,0,19104304,0,0,0,0,0,0
23775,71895,0,19,0,0,0,0,0,0
23776,71895,0,19104304,0,0,0,0,0,0
23777,71896,0,19,0,0,0,0,0,0
23778,71896,0,19104303,0,0,0,0,0,0
23779,71897,0,19,0,0,0,0,0,0
23780,71898,0,19,0,0,0,0,0,0
23781,71898,0,19104304,0,0,0,0,0,0
23782,71899,0,19,0,0,0,0,0,0
23783,71899,0,19104304,0,0,0,0,0,0
23784,71900,0,19,0,0,0,0,0,0
23785,71901,0,19,0,0,0,0,0,0
23786,71901,0,19104302,0,0,0,0,0,0
23787,71902,0,19,0,0,0,0,0,0
23788,71903,0,19,0,0,0,0,0,0
23789,71903,0,19104302,0,0,0,0,0,0
23790,71904,0,19,0,0,0,0,0,0
23791,71905,0,19,0,0,0,0,0,0
23792,71905,0,19104303,0,0,0,0,0,0
23793,71906,0,19,0,0,0,0,0,0
23794,71906,0,19104304,0,0,0,0,0,0
23795,71907,0,19,0,0,0,0,0,0
23796,71907,0,19104303,0,0,0,0,0,0
23797,71908,0,19,0,0,0,0,0,0
23798,71908,0,19104304,0,0,0,0,0,0
23799,71909,0,19,0,0,0,0,0,0
23800,71910,0,19,0,0,0,0,0,0
23801,71910,0,19104303,0,0,0,0,0,0
23802,71911,0,19,0,0,0,0,0,0
23803,71911,0,19104304,0,0,0,0,0,0
23804,71912,0,19,0,0,0,0,0,0
23805,71912,0,19104304,0,0,0,0,0,0
23806,71913,0,19,0,0,0,0,0,0
23807,71913,0,19104302,0,0,0,0,0,0
23808,71914,0,19,0,0,0,0,0,0
23809,71914,0,19104301,0,0,0,0,0,0
23810,71915,0,19,0,0,0,0,0,0
23811,71915,0,19104303,0,0,0,0,0,0
23812,71916,0,19,0,0,0,0,0,0
23813,71916,0,19104304,0,0,0,0,0,0
23814,71917,0,19,0,0,0,0,0,0
23815,71918,0,19,0,0,0,0,0,0
23816,71918,0,19104303,0,0,0,0,0,0
23817,71919,0,19,0,0,0,0,0,0
23818,71919,0,19104304,0,0,0,0,0,0
23819,71920,0,19,0,0,0,0,0,0
23820,71920,0,19104303,0,0,0,0,0,0
23821,71921,0,19,0,0,0,0,0,0
23822,71921,0,19104304,0,0,0,0,0,0
23823,71922,0,19,0,0,0,0,0,0
23824,71923,0,19,0,0,0,0,0,0
23825,71923,0,19104303,0,0,0,0,0,0
23826,71924,0,19,0,0,0,0,0,0
23827,71924,0,19104304,0,0,0,0,0,0
23828,71925,0,19,0,0,0,0,0,0
23829,71925,0,19104304,0,0,0,0,0,0
23830,71926,0,19,0,0,0,0,0,0
23831,71926,0,19104303,0,0,0,0,0,0
23832,71927,0,19,0,0,0,0,0,0
23833,71927,0,19104304,0,0,0,0,0,0
23834,71928,0,19,0,0,0,0,0,0
23835,71929,0,19,0,0,0,0,0,0
23836,71929,0,19104304,0,0,0,0,0,0
23837,71930,0,19,0,0,0,0,0,0
23838,71931,0,19,0,0,0,0,0,0
23839,71932,0,19,0,0,0,0,0,0
23840,71932,0,19104301,0,0,0,0,0,0
23841,71933,0,19,0,0,0,0,0,0
23842,71933,0,19104302,0,0,0,0,0,0
23843,71934,0,19,0,0,0,0,0,0
23844,71935,0,19,0,0,0,0,0,0
23845,71935,0,19104304,0,0,0,0,0,0
23846,71936,0,19,0,0,0,0,0,0
23847,71936,0,19104302,0,0,0,0,0,0
23848,71937,0,19,0,0,0,0,0,0
23849,71938,0,19,0,0,0,0,0,0
23850,71938,0,19104302,0,0,0,0,0,0
23851,71939,0,19,0,0,0,0,0,0
23852,71940,0,19,0,0,0,0,0,0
23853,71940,0,19104302,0,0,0,0,0,0
23854,71941,0,19,0,0,0,0,0,0
23855,71941,0,19104301,0,0,0,0,0,0
23856,71942,0,19,0,0,0,0,0,0
23857,71943,0,19,0,0,0,0,0,0
23858,71944,0,19,0,0,0,0,0,0
23859,71944,0,19104303,0,0,0,0,0,0
23860,71945,0,19,0,0,0,0,0,0
23861,71945,0,19104304,0,0,0,0,0,0
23862,71946,0,19,0,0,0,0,0,0
23863,71947,0,19,0,0,0,0,0,0
23864,71947,0,19104303,0,0,0,0,0,0
23865,71948,0,19,0,0,0,0,0,0
23866,71948,0,19104304,0,0,0,0,0,0
23867,71949,0,19,0,0,0,0,0,0
23868,71950,0,19,0,0,0,0,0,0
23869,71951,0,19,0,0,0,0,0,0
23870,71951,0,19104302,0,0,0,0,0,0
23871,71952,0,19,0,0,0,0,0,0
23872,71952,0,19104302,0,0,0,0,0,0
23873,71953,0,19,0,0,0,0,0,0
23874,71954,0,19,0,0,0,0,0,0
23875,71954,0,19104302,0,0,0,0,0,0
23876,71955,0,19,0,0,0,0,0,0
23877,71955,0,19104303,0,0,0,0,0,0
23878,71956,0,19,0,0,0,0,0,0
23879,71956,0,19104302,0,0,0,0,0,0
23880,71957,0,19,0,0,0,0,0,0
23881,71958,0,19,0,0,0,0,0,0
23882,71959,0,19,0,0,0,0,0,0
23883,71959,0,19104302,0,0,0,0,0,0
23884,71960,0,19,0,0,0,0,0,0
23885,71960,0,19104302,0,0,0,0,0,0
23886,71961,0,19,0,0,0,0,0,0
23887,71961,0,19104304,0,0,0,0,0,0
23888,71962,0,19,0,0,0,0,0,0
23889,71963,0,19,0,0,0,0,0,0
23890,71963,0,19104302,0,0,0,0,0,0
23891,71964,0,19,0,0,0,0,0,0
23892,71965,0,19,0,0,0,0,0,0
23893,71966,0,19,0,0,0,0,0,0
23894,71967,0,19,0,0,0,0,0,0
23895,71968,0,19,0,0,0,0,0,0
23896,71968,0,19104303,0,0,0,0,0,0
23897,71969,0,19,0,0,0,0,0,0
23898,71970,0,19,0,0,0,0,0,0
23899,71971,0,19,0,0,0,0,0,0
23900,71972,0,19,0,0,0,0,0,0
23901,71973,0,19,0,0,0,0,0,0
23902,71974,0,19,0,0,0,0,0,0
23903,71975,0,19,0,0,0,0,0,0
23904,71975,0,19104303,0,0,0,0,0,0
23905,71976,0,19,0,0,0,0,0,0
23906,71976,0,19104303,0,0,0,0,0,0
23907,71977,0,19,0,0,0,0,0,0
23908,71977,0,19104304,0,0,0,0,0,0
23909,71978,0,19,0,0,0,0,0,0
23910,71978,0,19104302,0,0,0,0,0,0
23911,71979,0,19,0,0,0,0,0,0
23912,71979,0,19104302,0,0,0,0,0,0
23913,71980,0,19,0,0,0,0,0,0
23914,71981,0,19,0,0,0,0,0,0
23915,71981,0,19104303,0,0,0,0,0,0
23916,71982,0,19,0,0,0,0,0,0
23917,71982,0,19104304,0,0,0,0,0,0
23918,71983,0,19,0,0,0,0,0,0
23919,71983,0,19104304,0,0,0,0,0,0
23920,71984,0,19,0,0,0,0,0,0
23921,71985,0,19,0,0,0,0,0,0
23922,71985,0,19104303,0,0,0,0,0,0
23923,71986,0,19,0,0,0,0,0,0
23924,71987,0,19,0,0,0,0,0,0
23925,71987,0,19104302,0,0,0,0,0,0
23926,71988,0,19,0,0,0,0,0,0
23927,71989,0,19,0,0,0,0,0,0
23928,71989,0,19093701,0,0,0,0,0,0
23929,71990,0,19,0,0,0,0,0,0
23930,71990,0,19104304,0,0,0,0,0,0
23931,71991,0,19,0,0,0,0,0,0
23932,71991,0,19104303,0,0,0,0,0,0
23933,71992,0,19,0,0,0,0,0,0
23934,71993,0,19,0,0,0,0,0,0
23935,71993,0,19104302,0,0,0,0,0,0
23936,71994,0,19,0,0,0,0,0,0
23937,71995,0,19,0,0,0,0,0,0
23938,71995,0,19104302,0,0,0,0,0,0
23939,71996,0,19,0,0,0,0,0,0
23940,71996,0,19104303,0,0,0,0,0,0
23941,71997,0,19,0,0,0,0,0,0
23942,71997,0,19104304,0,0,0,0,0,0
23943,71998,0,19,0,0,0,0,0,0
23944,71999,0,19,0,0,0,0,0,0
23945,72000,0,19,0,0,0,0,0,0
23946,72000,0,19104304,0,0,0,0,0,0
23947,72001,0,19,0,0,0,0,0,0
23948,72001,0,19104304,0,0,0,0,0,0
23949,72002,0,19,0,0,0,0,0,0
23950,72002,0,19104304,0,0,0,0,0,0
23951,72003,0,19,0,0,0,0,0,0
23952,72004,0,19,0,0,0,0,0,0
23953,72004,0,19104303,0,0,0,0,0,0
23954,72005,0,19,0,0,0,0,0,0
23955,72005,0,19104303,0,0,0,0,0,0
23956,72006,0,19,0,0,0,0,0,0
23957,72006,0,19104304,0,0,0,0,0,0
23958,72007,0,19,0,0,0,0,0,0
23959,72007,0,19104303,0,0,0,0,0,0
23960,72008,0,19,0,0,0,0,0,0
23961,72008,0,19104304,0,0,0,0,0,0
23962,72009,0,19,0,0,0,0,0,0
23963,72009,0,19104303,0,0,0,0,0,0
23964,72010,0,19,0,0,0,0,0,0
23965,72010,0,19104303,0,0,0,0,0,0
23966,72011,0,19,0,0,0,0,0,0
23967,72011,0,19104304,0,0,0,0,0,0
23968,72012,0,19,0,0,0,0,0,0
23969,72012,0,19104303,0,0,0,0,0,0
23970,72013,0,19,0,0,0,0,0,0
23971,72013,0,19104303,0,0,0,0,0,0
23972,72014,0,19,0,0,0,0,0,0
23973,72014,0,19104304,0,0,0,0,0,0
23974,72015,0,19,0,0,0,0,0,0
23975,72016,0,19,0,0,0,0,0,0
23976,72016,0,19104303,0,0,0,0,0,0
23977,72017,0,19,0,0,0,0,0,0
23978,72018,0,19,0,0,0,0,0,0
23979,72018,0,19104304,0,0,0,0,0,0
23980,72019,0,19,0,0,0,0,0,0
23981,72019,0,19104304,0,0,0,0,0,0
23982,72020,0,19,0,0,0,0,0,0
23983,72021,0,19,0,0,0,0,0,0
23984,72021,0,19104302,0,0,0,0,0,0
23985,72022,0,19,0,0,0,0,0,0
23986,72022,0,19104302,0,0,0,0,0,0
23987,72023,0,19,0,0,0,0,0,0
23988,72024,0,19,0,0,0,0,0,0
23989,72024,0,19104303,0,0,0,0,0,0
23990,72025,0,19,0,0,0,0,0,0
23991,72025,0,19104304,0,0,0,0,0,0
23992,72026,0,19,0,0,0,0,0,0
23993,72026,0,191043,0,0,0,0,0,0
23994,72027,0,19,0,0,0,0,0,0
23995,72027,0,191043,0,0,0,0,0,0
23996,72028,0,19,0,0,0,0,0,0
23997,72029,0,19,0,0,0,0,0,0
23998,72029,0,19104304,0,0,0,0,0,0
23999,72030,0,19,0,0,0,0,0,0
24000,72031,0,19,0,0,0,0,0,0
24001,72032,0,19,0,0,0,0,0,0
24002,72033,0,19,0,0,0,0,0,0
24003,72033,0,19104303,0,0,0,0,0,0
24004,72034,0,19,0,0,0,0,0,0
24005,72035,0,19,0,0,0,0,0,0
24006,72035,0,19104303,0,0,0,0,0,0
24007,72036,0,19,0,0,0,0,0,0
24008,72036,0,19104304,0,0,0,0,0,0
24009,72037,0,19,0,0,0,0,0,0
24010,72037,0,19104303,0,0,0,0,0,0
24011,72038,0,19,0,0,0,0,0,0
24012,72038,0,19104304,0,0,0,0,0,0
24013,72039,0,19,0,0,0,0,0,0
24014,72039,0,19104303,0,0,0,0,0,0
24015,72040,0,19,0,0,0,0,0,0
24016,72040,0,19104304,0,0,0,0,0,0
24017,72041,0,19,0,0,0,0,0,0
24018,72042,0,19,0,0,0,0,0,0
24019,72043,0,19,0,0,0,0,0,0
24020,72043,0,19104303,0,0,0,0,0,0
24021,72044,0,19,0,0,0,0,0,0
24022,72044,0,19104303,0,0,0,0,0,0
24023,72045,0,19,0,0,0,0,0,0
24024,72045,0,19104302,0,0,0,0,0,0
24025,72046,0,19,0,0,0,0,0,0
24026,72047,0,19,0,0,0,0,0,0
24027,72048,0,19,0,0,0,0,0,0
24028,72048,0,19104303,0,0,0,0,0,0
24029,72049,0,19,0,0,0,0,0,0
24030,72049,0,19104302,0,0,0,0,0,0
24031,72050,0,19,0,0,0,0,0,0
24032,72050,0,19010103,0,0,0,0,0,0
24033,72051,0,19,0,0,0,0,0,0
24034,72051,0,19104303,0,0,0,0,0,0
24035,72052,0,19,0,0,0,0,0,0
24036,72052,0,19104304,0,0,0,0,0,0
24037,72053,0,19,0,0,0,0,0,0
24038,72053,0,19104303,0,0,0,0,0,0
24039,72054,0,19,0,0,0,0,0,0
24040,72055,0,19,0,0,0,0,0,0
24041,72056,0,19,0,0,0,0,0,0
24042,72056,0,19010103,0,0,0,0,0,0
24043,72057,0,19,0,0,0,0,0,0
24044,72057,0,19010103,0,0,0,0,0,0
24045,72058,0,19,0,0,0,0,0,0
24046,72059,0,19,0,0,0,0,0,0
24047,72059,0,19104304,0,0,0,0,0,0
24048,72060,0,19,0,0,0,0,0,0
24049,72061,0,19,0,0,0,0,0,0
24050,72062,0,19,0,0,0,0,0,0
24051,72062,0,19104302,0,0,0,0,0,0
24052,72063,0,19,0,0,0,0,0,0
24053,72064,0,19,0,0,0,0,0,0
24054,72065,0,19,0,0,0,0,0,0
24055,72065,0,19104303,0,0,0,0,0,0
24056,72066,0,19,0,0,0,0,0,0
24057,72066,0,19104304,0,0,0,0,0,0
24058,72067,0,19,0,0,0,0,0,0
24059,72067,0,19104302,0,0,0,0,0,0
24060,72068,0,19,0,0,0,0,0,0
24061,72068,0,19104304,0,0,0,0,0,0
24062,72069,0,19,0,0,0,0,0,0
24063,72069,0,19104301,0,0,0,0,0,0
24064,72070,0,19,0,0,0,0,0,0
24065,72070,0,19104304,0,0,0,0,0,0
24066,72071,0,19,0,0,0,0,0,0
24067,72071,0,19104304,0,0,0,0,0,0
24068,72072,0,19,0,0,0,0,0,0
24069,72073,0,19,0,0,0,0,0,0
24070,72074,0,19,0,0,0,0,0,0
24071,72074,0,19104304,0,0,0,0,0,0
24072,72076,0,19,0,0,0,0,0,0
24073,72077,0,19,0,0,0,0,0,0
24074,72078,0,19,0,0,0,0,0,0
24075,72078,0,19104302,0,0,0,0,0,0
24076,72079,0,19,0,0,0,0,0,0
24077,72080,0,19,0,0,0,0,0,0
24078,72080,0,19104304,0,0,0,0,0,0
24079,72081,0,19,0,0,0,0,0,0
24080,72082,0,19,0,0,0,0,0,0
24081,72082,0,19104302,0,0,0,0,0,0
24082,72083,0,19,0,0,0,0,0,0
24083,72083,0,19104304,0,0,0,0,0,0
24084,72084,0,19,0,0,0,0,0,0
24085,72084,0,19104302,0,0,0,0,0,0
24086,72085,0,19,0,0,0,0,0,0
24087,72085,0,19104302,0,0,0,0,0,0
24088,72086,0,19,0,0,0,0,0,0
24089,72086,0,19104304,0,0,0,0,0,0
24090,72087,0,19,0,0,0,0,0,0
24091,72087,0,19104303,0,0,0,0,0,0
24092,72088,0,19,0,0,0,0,0,0
24093,72088,0,19104302,0,0,0,0,0,0
24094,72089,0,19,0,0,0,0,0,0
24095,72089,0,19104304,0,0,0,0,0,0
24096,72090,0,19,0,0,0,0,0,0
24097,72090,0,19104302,0,0,0,0,0,0
24098,72091,0,19,0,0,0,0,0,0
24099,72092,0,19,0,0,0,0,0,0
24100,72092,0,19104304,0,0,0,0,0,0
24101,72093,0,19,0,0,0,0,0,0
24102,72093,0,19104302,0,0,0,0,0,0
24103,72094,0,19,0,0,0,0,0,0
24104,72095,0,19,0,0,0,0,0,0
24105,72096,0,19,0,0,0,0,0,0
24106,72096,0,19104304,0,0,0,0,0,0
24107,72097,0,19,0,0,0,0,0,0
24108,72097,0,19104304,0,0,0,0,0,0
24109,72098,0,19,0,0,0,0,0,0
24110,72098,0,19104304,0,0,0,0,0,0
24111,72099,0,19,0,0,0,0,0,0
24112,72099,0,19104302,0,0,0,0,0,0
24113,72100,0,19,0,0,0,0,0,0
24114,72100,0,19104304,0,0,0,0,0,0
24115,72101,0,19,0,0,0,0,0,0
24116,72101,0,19104304,0,0,0,0,0,0
24117,72102,0,19,0,0,0,0,0,0
24118,72103,0,19,0,0,0,0,0,0
24119,72103,0,19104303,0,0,0,0,0,0
24120,72104,0,19,0,0,0,0,0,0
24121,72104,0,19104304,0,0,0,0,0,0
24122,72105,0,19,0,0,0,0,0,0
24123,72105,0,19104303,0,0,0,0,0,0
24124,72106,0,19,0,0,0,0,0,0
24125,72106,0,19104304,0,0,0,0,0,0
24126,72107,0,19,0,0,0,0,0,0
24127,72108,0,19,0,0,0,0,0,0
24128,72108,0,19093701,0,0,0,0,0,0
24129,72109,0,19,0,0,0,0,0,0
24130,72109,0,19093701,0,0,0,0,0,0
24131,72110,0,19,0,0,0,0,0,0
24132,72111,0,19,0,0,0,0,0,0
24133,72111,0,19010103,0,0,0,0,0,0
24134,72112,0,19,0,0,0,0,0,0
24135,72112,0,19104302,0,0,0,0,0,0
24136,72113,0,19,0,0,0,0,0,0
24137,72114,0,19,0,0,0,0,0,0
24138,72115,0,19,0,0,0,0,0,0
24139,72115,0,19104302,0,0,0,0,0,0
24140,72116,0,19,0,0,0,0,0,0
24141,72117,0,19,0,0,0,0,0,0
24142,72117,0,19104304,0,0,0,0,0,0
24143,72118,0,19,0,0,0,0,0,0
24144,72119,0,19,0,0,0,0,0,0
24145,72119,0,19104304,0,0,0,0,0,0
24146,72120,0,19,0,0,0,0,0,0
24147,72121,0,19,0,0,0,0,0,0
24148,72121,0,19104302,0,0,0,0,0,0
24149,72122,0,19,0,0,0,0,0,0
24150,72122,0,19104302,0,0,0,0,0,0
24151,72123,0,19,0,0,0,0,0,0
24152,72124,0,19,0,0,0,0,0,0
24153,72125,0,19,0,0,0,0,0,0
24154,72126,0,19,0,0,0,0,0,0
24155,72126,0,19104303,0,0,0,0,0,0
24156,72127,0,19,0,0,0,0,0,0
24157,72127,0,19104304,0,0,0,0,0,0
24158,72128,0,19,0,0,0,0,0,0
24159,72128,0,19104302,0,0,0,0,0,0
24160,72129,0,19,0,0,0,0,0,0
24161,72129,0,19104303,0,0,0,0,0,0
24162,72130,0,19,0,0,0,0,0,0
24163,72131,0,19,0,0,0,0,0,0
24164,72132,0,19,0,0,0,0,0,0
24165,72133,0,19,0,0,0,0,0,0
24166,72134,0,19,0,0,0,0,0,0
24167,72134,0,19104304,0,0,0,0,0,0
