,tts_sysno,c_textid,c_personid,c_role_id,c_year,c_nh_code,c_nh_year,c_range_code,c_source,c_pages,c_secondary_source_author,c_notes,c_created_by,c_created_date,c_modified_by,c_modified_date
19455,11912.0,13431,58277,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19456,16196.0,17657,58277,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19457,17979.0,19435,58277,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19458,11883.0,13411,58283,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19459,11887.0,13412,58283,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19460,16865.0,18325,58283,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19461,14501.0,15980,58312,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19462,12715.0,14200,58339,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19463,17521.0,18978,58456,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19464,17522.0,18979,58456,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19465,14751.0,16228,58461,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19466,17999.0,19455,58461,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19467,12021.0,13510,58465,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19468,14447.0,15926,58465,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19469,14114.0,15598,58480,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19470,14115.0,15599,58480,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19471,17822.0,19279,58480,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19472,18491.0,19944,58480,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19473,11466.0,13168,58483,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19474,12599.0,14086,58483,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19475,12983.0,14469,58483,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19476,11599.0,13258,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19477,11605.0,13259,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19478,11790.0,13365,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19479,11816.0,13376,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19480,12031.0,13520,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19481,12165.0,13653,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19482,12695.0,14181,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19483,12765.0,14250,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19484,13650.0,15136,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19485,13651.0,15137,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19486,14427.0,15907,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19487,14428.0,15908,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19488,14448.0,15927,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19489,15203.0,16672,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19490,15904.0,17368,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19491,16512.0,17976,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19492,16513.0,17977,58518,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19493,12349.0,13836,58529,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19494,16260.0,17722,58538,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19495,15292.0,16761,58563,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19496,15685.0,17153,58563,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19497,18388.0,19842,58563,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19498,18415.0,19869,58563,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19499,18522.0,19975,58563,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19500,11479.0,13181,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19501,11908.0,13427,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19502,12300.0,13788,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19503,12301.0,13789,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19504,15795.0,17263,58627,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19505,11640.0,13274,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19506,12434.0,13921,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19507,12566.0,14053,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19508,12939.0,14425,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19509,13202.0,14688,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19510,14017.0,15501,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19511,14646.0,16125,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19512,14748.0,16225,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19513,14915.0,16389,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19514,15058.0,16529,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19515,15725.0,17193,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19516,15832.0,17299,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19517,17009.0,18469,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19518,17105.0,18565,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19519,17795.0,19252,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19520,17814.0,19271,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19521,17872.0,19329,58642,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19522,16444.0,17907,58655,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19523,17884.0,19341,58655,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19524,11480.0,13182,58656,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19525,16219.0,17680,58656,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19526,12395.0,13882,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19527,12731.0,14216,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19528,12732.0,14217,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19529,13485.0,14971,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19530,14292.0,15773,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19531,14689.0,16167,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19532,15687.0,17155,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19533,16578.0,18041,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19534,17550.0,19007,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19535,18158.0,19614,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19536,18160.0,19616,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19537,18532.0,19985,58665,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19538,25859.0,27875,58670,0,-1.0,0.0,-1.0,0.0,,0000000,,,HURX,20120403,,
19539,14763.0,16240,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19540,14969.0,16440,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19541,15316.0,16785,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19542,15886.0,17350,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19543,15983.0,17445,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19544,17770.0,19227,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19545,12825.0,14311,58788,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19546,13080.0,14566,58788,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19547,13759.0,15244,58788,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19548,13760.0,15245,58788,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19549,14605.0,16084,58788,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19550,14606.0,16085,58788,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19551,14760.0,16237,58788,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19552,15963.0,17425,58797,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19553,13375.0,14861,58804,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19554,99.0,2470,58812,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19555,12847.0,14333,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19556,13649.0,15135,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19557,13836.0,15321,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19558,14342.0,15822,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19559,15730.0,17198,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19560,16577.0,18040,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19561,17518.0,18975,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19562,17519.0,18976,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19563,18320.0,19775,58821,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19564,12241.0,13729,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19565,12440.0,13927,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19566,13833.0,15318,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19567,14475.0,15954,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19568,14476.0,15955,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19569,14983.0,16454,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19570,16999.0,18459,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19571,17961.0,19417,58829,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19572,12459.0,13946,58830,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19573,12473.0,13960,58830,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19574,13216.0,14702,58830,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19575,17176.0,18636,58830,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19576,16038.0,17499,58831,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19577,13276.0,14762,58832,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19578,18098.0,19554,58839,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19579,17898.0,19355,58861,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19580,11389.0,13151,58863,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19581,13067.0,14553,58863,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19582,11211.0,13068,58868,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19583,11402.0,13154,58868,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19584,11438.0,13162,58868,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19585,11577.0,13242,58868,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19586,14583.0,16062,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19587,15261.0,16730,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19588,15280.0,16749,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19589,16265.0,17727,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19590,16356.0,17818,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19591,16365.0,17828,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19592,18327.0,19782,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19593,18553.0,20006,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19594,18554.0,20007,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19595,18809.0,20262,58022,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19596,13156.0,14642,58023,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19597,13256.0,14742,58023,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19598,13364.0,14850,58023,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19599,15201.0,16670,58023,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19600,18130.0,19586,58023,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19601,18541.0,19994,58023,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19602,12581.0,14068,58029,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19603,12190.0,13678,58052,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19604,13138.0,14624,58052,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19605,17024.0,18484,58052,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19606,17025.0,18485,58052,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19607,11558.0,13228,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19608,13354.0,14840,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19609,14140.0,15623,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19610,15030.0,16501,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19611,15734.0,17202,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19612,16035.0,17496,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19613,17787.0,19244,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19614,17988.0,19444,58053,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19615,13555.0,15041,58054,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19616,13556.0,15042,58054,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19617,18106.0,19562,58054,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19618,18134.0,19590,58054,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19619,18135.0,19591,58054,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19620,26699.0,35232,58054,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20140212,,
19621,11478.0,13180,58061,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19622,13607.0,15093,58061,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19623,12663.0,14149,58079,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19624,11586.0,13247,58094,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19625,11977.0,13474,58094,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19626,11988.0,13485,58094,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19627,12359.0,13846,58346,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19628,13697.0,15182,58353,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19629,14018.0,15502,58353,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19630,16114.0,17575,58353,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19631,17487.0,18944,58353,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19632,17839.0,19296,58353,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19633,18295.0,19750,58353,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19634,14799.0,16276,58357,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19635,17171.0,18631,58357,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19636,17745.0,19202,58363,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19637,14283.0,15764,58394,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19638,11884.0,13411,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19639,13052.0,14538,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19640,13181.0,14667,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19641,13497.0,14983,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19642,14285.0,15766,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19643,15076.0,16547,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19644,15604.0,17072,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19645,15616.0,17084,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19646,15637.0,17105,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19647,16024.0,17485,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19648,16546.0,18010,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19649,17041.0,18501,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19650,17074.0,18534,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19651,17580.0,19037,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19652,18499.0,19952,58396,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19653,14397.0,15877,58399,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19654,15872.0,17336,58399,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19655,17248.0,18708,58399,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19656,18183.0,19639,58399,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19657,14411.0,15891,58403,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19658,14666.0,16145,58404,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19659,16153.0,17614,58404,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19660,18648.0,20102,58412,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19661,12419.0,13906,58437,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19662,14966.0,16437,58437,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19663,17201.0,18661,58442,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19664,18622.0,20075,58442,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19665,17032.0,18492,58456,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19666,14443.0,15922,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19667,14632.0,16111,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19668,14838.0,16312,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19669,15985.0,17447,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19670,17565.0,19022,58574,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19671,16953.0,18413,58576,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19672,11781.0,13361,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19673,11791.0,13365,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19674,11817.0,13376,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19675,11893.0,13415,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19676,11895.0,13416,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19677,14460.0,15939,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19678,15601.0,17069,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19679,18088.0,19544,58587,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19680,14205.0,15687,58593,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19681,14206.0,15688,58593,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19682,17664.0,19121,58603,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19683,18404.0,19858,58603,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19684,18571.0,20024,58603,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19685,18572.0,20025,58603,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19686,18573.0,20026,58603,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19687,18574.0,20027,58603,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19688,13459.0,14945,58604,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19689,13749.0,15234,58604,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19690,14635.0,16114,58604,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19691,17344.0,18803,58604,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19692,18454.0,19907,58604,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19693,18925.0,20377,58604,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19694,18926.0,20378,58604,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19695,17262.0,18722,58615,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19696,12057.0,13546,58617,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19697,13328.0,14814,58617,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19698,13331.0,14817,58617,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19699,14138.0,15621,58617,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19700,17594.0,19051,58617,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19701,17624.0,19082,58617,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19702,12150.0,13638,58623,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19703,12969.0,14455,58623,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19704,15722.0,17190,58623,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19705,16262.0,17724,58623,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19706,17913.0,19369,58623,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19707,18048.0,19504,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19708,18190.0,19646,58695,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19709,12749.0,14234,58697,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19710,14623.0,16102,58697,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19711,14889.0,16363,58697,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19712,18387.0,19841,58697,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19713,11423.0,13159,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19714,11576.0,13242,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19715,12159.0,13647,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19716,12327.0,13814,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19717,12510.0,13997,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19718,13476.0,14962,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19719,14490.0,15969,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19720,14491.0,15970,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19721,14492.0,15971,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19722,14663.0,16142,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19723,18478.0,19931,58698,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19724,17260.0,18720,58699,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19725,12284.0,13772,58702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19726,12759.0,14244,58702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19727,13088.0,14574,58702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19728,14374.0,15854,58702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19729,17701.0,19158,58702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19730,18305.0,19760,58702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19731,18472.0,19925,58702,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19732,18502.0,19955,58720,0,-1.0,0.0,-1.0,0.0,0.0,0000000,,,load,20100825,,
19733,15312.0,16781,58741,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19734,13774.0,15259,58756,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19735,13775.0,15260,58756,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
19736,12585.0,14072,58759,0,-1.0,0.0,-1.0,0.0,,0000000,,,load,20100825,,
