,id,title,directors,casts,rate
1141,26816090,沉默的证人,雷尼·哈林,"张家辉,杨紫,任贤齐,李成敏,冯嘉怡",5.3
1142,26775933,暴雪将至,董越,"段奕宏,江一燕,杜源,郑伟,郑楚一",7.0
1143,5290729,全球热恋,"陈国辉,夏永康","刘若英,郭富城,陈奕迅,桂纶镁,杨颖",5.6
1144,4097023,新少林寺,陈木胜,"刘德华,谢霆锋,范冰冰,成龙,吴京",6.0
1145,1308833,空房间,金基德,"在熙,李成延,李忠秀",8.0
1146,1291869,本能,保罗·范霍文,"迈克尔·道格拉斯,莎朗·斯通,乔治·杜兹达扎,珍妮·特里普里霍恩,丹尼斯·阿尔恩特",7.8
1147,1400868,警察故事,成龙,"成龙,林青霞,张曼玉,董骠,楚原",8.0
1148,5993185,星空,林书宇,"徐娇,林晖闵,刘若英,庾澄庆,桂纶镁",7.2
1149,1947549,生死狙击,安东尼·福奎阿,"马克·沃尔伯格,凯特·玛拉,迈克尔·佩纳,丹尼·格洛弗,伊莱亚斯·科泰斯",7.8
1150,26290410,昨日青空,奚超,"苏尚卿,王一博,段艺璇,马斑马,林强",6.2
1151,1498818,通天塔,亚历杭德罗·冈萨雷斯·伊纳里图,"布拉德·皮特,凯特·布兰切特,盖尔·加西亚·贝纳尔,艾德里安娜·巴拉扎,菊地凛子",8.0
1152,1972698,守望者,扎克·施奈德,"帕特里克·威尔森,卡拉·古奇诺,比利·克鲁德普,玛琳·阿克曼,杰弗里·迪恩·摩根",8.5
1153,26648249,月光男孩,巴里·詹金斯,"崔凡特·罗兹,安德烈·霍兰,马赫沙拉·阿里,娜奥米·哈里斯,加奈儿·梦奈",7.4
1154,4004731,海洋天堂,薛晓路,"李连杰,文章,桂纶镁,朱媛媛,董勇",7.9
1155,27172891,大象席地而坐,胡波,"彭昱畅,章宇,王玉雯,李从喜,董向荣",8.1
1156,1584750,神奇四侠2,蒂姆·斯托瑞,"艾恩·格拉法德,杰西卡·阿尔芭,克里斯·埃文斯,迈克尔·切克利斯,劳伦斯·菲什伯恩",6.4
1157,5364905,天机·富春山居图,孙健君,"刘德华,林志玲,张静初,佟大为,斯琴高娃",3.0
1158,2153526,特工绍特,菲利普·诺伊斯,"安吉丽娜·朱莉,列维·施瑞博尔,切瓦特·埃加福,达尼尔·奥勒布里斯基,奥古斯特·迪赫",7.2
1159,2279152,名侦探柯南：世纪末的魔术师,儿玉兼嗣,"高山南,山崎和佳奈,茶风林,绪方贤一,盐泽兼人",8.5
1160,1293475,黄飞鸿之二：男儿当自强,徐克,"李连杰,关之琳,甄子丹,莫少聪,姜大卫",8.1
1161,4133814,线人,林超贤,"谢霆锋,张家辉,桂纶镁,陆毅,苗圃",7.3
1162,1308799,一个陌生女人的来信,徐静蕾,"徐静蕾,姜文,黄觉,焦晃,孙飞虎",7.5
1163,1297689,少数派报告,史蒂文·斯皮尔伯格,"汤姆·克鲁斯,科林·法瑞尔,马克斯·冯·叙多夫,萨曼莎·莫顿,凯瑟琳·莫里斯",7.8
1164,1498831,恋爱假期,南希·迈耶斯,"卡梅隆·迪亚兹,凯特·温丝莱特,裘德·洛,杰克·布莱克,埃里·瓦拉赫",7.7
1165,33436135,只有芸知道,冯小刚,"黄轩,杨采钰,徐帆,莉迪亚·佩克汉,赵淑珍",6.4
1166,26816086,银魂,福田雄一,"小栗旬,菅田将晖,桥本环奈,柳乐优弥,新井浩文",7.0
1167,25849475,新娘大作战,陈国辉,"杨颖,倪妮,陈晓,朱亚文,何炅",4.1
1168,26694988,比海更深,是枝裕和,"阿部宽,真木阳子,小林聪美,树木希林,中川雅也",8.8
1169,1291836,戴珍珠耳环的少女,彼得·韦柏 ,"科林·费尔斯,斯嘉丽·约翰逊,汤姆·威尔金森,朱迪·帕瑞福特,基里安·墨菲",7.8
1170,1294963,一个都不能少,张艺谋,"魏敏芝,张慧科,田正达,高恩满,孙志梅",7.6
1171,25750969,夜行者,丹·吉尔罗伊,"杰克·吉伦哈尔,里兹·阿迈德,蕾妮·罗素,迈克尔·帕帕约翰,马科斯·罗德里格斯",8.3
1172,1997679,木乃伊3,罗伯·科恩,"布兰登·费舍,李连杰,玛丽亚·贝罗,约翰·汉纳,卢克·福特",5.6
1173,1829654,憨豆的黄金周,史蒂夫·班德莱克,"罗温·艾金森,马克思·鲍德里,埃玛·德·科内,威廉·达福,让·雷谢夫",8.1
1174,1293792,异形2,詹姆斯·卡梅隆,"西格妮·韦弗,凯莉·赫恩,迈克尔·比恩,保罗·雷瑟,兰斯·亨利克森",8.0
1175,27198855,印度合伙人,R·巴尔基,"阿克谢·库玛尔,拉迪卡·艾普特,索娜姆·卡普尔,乔蒂·苏巴,森尔·辛",7.7
1176,1474189,电锯惊魂3,达伦·林恩·鲍斯曼,"托宾·贝尔,肖妮·史密斯,安古斯·麦克菲登,巴哈·索莫克,唐尼·沃尔伯格",8.0
1177,1307389,憨豆特工,彼得·休伊特,"罗温·艾金森,约翰·马尔科维奇,娜塔莉·安博莉亚,Norman Campbell Rees,彼得·休伊特",7.6
1178,27040737,祈祷落幕时,福泽克雄,"阿部宽,松岛菜菜子,沟端淳平,田中丽奈,木村绿子",8.0
1179,1397546,追随,克里斯托弗·诺兰,"杰里米·西奥伯德,亚历克斯·霍,露西·拉塞尔,约翰·诺兰,迪克·布拉德塞尔",8.9
1180,2028666,换子疑云,克林特·伊斯特伍德,"安吉丽娜·朱莉,盖特林·格里菲斯,米歇尔·冈,约翰·马尔科维奇,科鲁姆·费奥瑞",8.4
1181,1820145,理发师陶德,蒂姆·波顿,"约翰尼·德普,海伦娜·伯翰·卡特,艾伦·瑞克曼,蒂莫西·斯波,萨莎·拜伦·科恩",7.8
1182,26337866,路边野餐,毕赣,"陈永忠,谢理循,余世学,郭月,赵达清",7.9
1183,1291582,怪物史瑞克2,"安德鲁·亚当森,凯利·阿斯博瑞,康拉德·弗农","麦克·梅尔斯,艾迪·墨菲,卡梅隆·迪亚兹,朱莉·安德鲁斯,安东尼奥·班德拉斯",7.6
1184,1293124,惊情四百年,弗朗西斯·福特·科波拉,"加里·奥德曼,薇诺娜·瑞德,安东尼·霍普金斯,基努·里维斯,理查德·E·格兰特",7.8
1185,3102668,天降美食,"菲尔·罗德,克里斯托弗·米勒","比尔·哈德尔,安娜·法瑞丝,詹姆斯·肯恩,安迪·萨姆伯格,布鲁斯·坎贝尔 ",7.5
1186,30263995,一吻定情,陈玉珊,"王大陆,林允,陈柏融,蔡思韵,邰智源",4.5
1187,24529353,绝地逃亡,雷尼·哈林,"成龙,范冰冰,约翰尼·诺克斯维尔,曾志伟,王敏德",5.7
1188,24860563,招魂2,温子仁,"帕特里克·威尔森,维拉·法米加,麦迪逊·沃尔夫,弗兰西丝·奥康纳,劳伦·埃斯波西托",7.8
1189,26658568,28岁未成年,张末,"倪妮,霍建华,马苏,王大陆,潘斌龙",5.7
1190,11584019,海洋之歌,汤姆·摩尔,"大卫·罗尔,布莱丹·格里森,丽莎·汉尼根,菲奥纽拉·弗拉纳根,露西·奥康奈尔",8.8
1191,1441238,面纱,约翰·卡兰,"爱德华·诺顿,娜奥米·沃茨,托比·琼斯,黛安娜·里格,黄秋生",8.3
1192,2028585,穿靴子的猫,克里斯·米勒,"安东尼奥·班德拉斯,萨尔玛·海耶克,扎克·加利凡纳基斯,比利·鲍伯·松顿,艾米·塞德丽丝",7.6
1193,1793912,闪电狗,"拜伦·霍华德,克里斯·威廉姆斯","约翰·特拉沃尔塔,麦莉·赛勒斯,苏茜·伊斯曼,马克·沃尔顿,马尔科姆·麦克道威尔",7.4
1194,5360033,想爱就爱,萨拉萨瓦蒂·翁索姆佩奇,"苏查拉·玛娜英,素帕娜·吉塔勒拉,阿丽莎拉·翁差丽,普特鹏·普罗萨卡·那·萨克那卡林,格拉登·詹姆斯",7.5
1195,25752261,女间谍,保罗·费格,"梅丽莎·麦卡西,杰森·斯坦森,裘德·洛,罗丝·伯恩,莫蕾娜·巴卡琳",7.5
1196,1294766,泰山,"克里斯·巴克,凯文·利玛","托尼·戈德温,明妮·德里弗,格伦·克洛斯,史蒂芬妮·索伊尔,奈杰尔·霍桑",7.7
1197,6873736,愤怒的小鸟,"费格尔·雷利,克雷·卡提斯","杰森·苏戴奇斯,乔什·加德,丹尼·麦克布莱德,玛娅·鲁道夫,西恩·潘",7.1
1198,10598440,空中营救,"佐米·希尔拉,杰夫·瓦德洛","连姆·尼森,朱丽安·摩尔,斯科特·麦克纳里,米歇尔·道克瑞,内特·派克",7.6
1199,1302678,逃学威龙3之龙过鸡年,王晶,"周星驰,梅艳芳,陈百祥,周海媚,梁家仁",7.4
1200,4811813,独立日2：卷土重来,罗兰·艾默里奇,"利亚姆·海姆斯沃斯,杰夫·高布伦,比尔·普尔曼,麦卡·梦露,杰西·厄舍",5.6
1201,1433577,赛末点,伍迪·艾伦,"乔纳森·莱斯·梅耶斯,斯嘉丽·约翰逊,马修·古迪,艾米莉·莫迪默,布莱恩·考克斯",8.1
1202,1295340,小鬼当家3,拉加·高斯内尔,"亚历克斯·D·林兹,奥莱克·克鲁帕,莱亚·吉斯特德,林尼·冯·多伦,斯嘉丽·约翰逊",7.7
1203,1474185,人生遥控器,弗兰克·克拉斯,"亚当·桑德勒,凯特·贝金赛尔,克里斯托弗·沃肯,西恩·奥斯汀,乔纳·希尔",7.7
1204,1433990,风雨哈佛路,彼得·勒文,"索拉·伯奇,凯莉·林奇,艾伦·佩吉,迈克尔·莱利,玛克拉·史密斯",8.1
1205,1806555,热血警探,埃德加·赖特,"西蒙·佩吉,尼克·弗罗斯特,马丁·弗瑞曼,比尔·奈伊,提摩西·道尔顿",8.2
1206,26742730,浪矢解忧杂货店,广木隆一,"山田凉介,村上虹郎,宽一郎,成海璃子,门胁麦",7.2
1207,1410556,终结者2018,约瑟夫·麦克金提·尼彻,"克里斯蒂安·贝尔,萨姆·沃辛顿,穆恩·布拉得古德,海伦娜·伯翰·卡特,安东·叶利钦",6.7
1208,26848167,爱宠大机密2,克里斯·雷纳德,"帕顿·奥斯瓦尔特,凯文·哈特,哈里森·福特,艾瑞克·斯通斯崔特,珍妮·斯蕾特",7.0
1209,2357707,名侦探柯南：迷宫的十字路口,儿玉兼嗣,"高山南,堀川亮,山口胜平,山崎和佳奈,宫村优子",8.4
1210,25834473,我的早更女友,郭在容,"周迅,佟大为,钟汉良,张梓琳,郭书瑶",5.5
1211,26741061,胡桃夹子和四个王国,"拉斯·霍尔斯道姆,乔·庄斯顿","麦肯吉·弗依,摩根·弗里曼,凯拉·奈特莉,马修·麦克费登,海伦·米伦",6.0
1212,25823833,天将雄师,李仁港,"成龙,约翰·库萨克,艾德里安·布洛迪,崔始源,林鹏",5.9
1213,25843976,夏有乔木 雅望天堂,赵真奎,"吴亦凡,韩庚,卢杉,包贝尔,周元",4.8
1214,26333560,疾速特攻,查德·斯塔赫斯基,"基努·里维斯,里卡多·斯卡马乔,伊恩·麦柯肖恩,鲁比·罗丝,科曼",7.7
1215,1421823,娜娜,大谷健太郎,"中岛美嘉,宫崎葵,成宫宽贵,松山研一,纱荣子",7.8
1216,1299080,后窗,阿尔弗雷德·希区柯克,"詹姆斯·斯图尔特,格蕾丝·凯利,温戴尔·柯瑞,瑟尔玛·瑞特,雷蒙德·布尔",8.6
1217,26909790,疾速备战,查德·斯塔赫斯基,"基努·里维斯,哈莉·贝瑞,劳伦斯·菲什伯恩,安杰丽卡·休斯顿,伊恩·麦柯肖恩",7.8
1218,25777330,闺蜜,黄真真,"陈意涵,薛凯琪,杨子姗,余文乐,钟汉良",5.3
1219,25825412,机械师2：复活,丹尼斯·甘塞尔,"杰森·斯坦森,杰西卡·阿尔芭,汤米·李·琼斯,杨紫琼,山姆·哈兹尔丁",5.7
1220,1293838,星球大战,乔治·卢卡斯,"哈里森·福特,马克·哈米尔,凯丽·费雪,彼得·库欣,亚历克·吉尼斯",8.4
1221,26996734,一个母亲的复仇,拉维·德耶瓦尔,"诗丽黛玮,阿克夏耶·坎纳,萨佳·阿里,阿德南·西德奎,纳瓦祖丁·席迪圭",6.8
1222,1482077,灵魂战车,马克·斯蒂文·约翰逊,"尼古拉斯·凯奇,伊娃·门德斯,彼得·方达,山姆·艾里奥特,韦斯·本特利",6.6
1223,26644002,傲娇与偏见,"李海蜀,黄彦威","迪丽热巴,张云龙,高伟光,金晨,马薇薇",4.8
1224,2357701,名侦探柯南：瞳孔中的暗杀者,儿玉兼嗣,"茶风林,千叶一伸,百百麻子,江川央生,深见梨加",8.3
1225,1306808,咒怨,清水崇,"奥菜惠,伊东美咲,上原美佐,市川由衣,津田宽治",7.4
1226,34670218,大赢家,于淼,"大鹏,柳岩,代乐乐,张子贤,田雨",6.8
1227,1300613,土拨鼠之日,哈罗德·雷米斯,"比尔·默瑞,安迪·麦克道威尔,克里斯·艾略特,斯蒂芬·托布罗斯基,布赖恩·道尔",8.6
1228,1412579,亲切的金子,朴赞郁,"李英爱,崔岷植,金时厚,南一祐,金秉玉",7.6
1229,25798131,疾速追杀,"大卫·雷奇,查德·斯塔赫斯基","基努·里维斯,迈克尔·恩奎斯特,阿尔菲·艾伦,威廉·达福,迪恩·文特斯",7.6
1230,1308587,向左走．向右走,"杜琪峰,韦家辉","金城武,梁咏琪,关颖,陈之财,林雪",6.9
1231,1298112,堕落天使,王家卫,"黎明,李嘉欣,金城武,杨采妮,莫文蔚",8.3
1232,1760104,加菲猫2,蒂姆·希尔,"布瑞金·梅耶,詹妮弗·洛芙·休伊特,比利·康诺利,比尔·默瑞,伊安·艾伯克龙比",7.5
1233,1304641,红磨坊,巴兹·鲁赫曼,"妮可·基德曼,伊万·麦克格雷格,约翰·雷吉扎莫,吉姆·布劳德本特,理查德·劳斯伯格",7.9
1234,5153254,爱你，罗茜,克利斯汀·迪特,"莉莉·柯林斯,山姆·克拉弗林,塔姆欣·伊格顿,杰美·温斯顿,克里斯蒂安·库克",7.5
1235,1309220,黑社会,杜琪峰,"任达华,梁家辉,古天乐,林雪,张家辉",8.2
1236,1307332,冷山,安东尼·明格拉,"裘德·洛,妮可·基德曼,蕾妮·齐薇格,艾琳·阿特金斯,布莱丹·格里森",8.1
1237,3168086,挪威的森林,陈英雄,"松山研一,菊地凛子,水原希子,高良健吾,玉山铁二",6.0
1238,10746175,惊天危机,罗兰·艾默里奇,"查宁·塔图姆,杰米·福克斯,玛吉·吉伦哈尔,杰森·克拉克,理查德·詹金斯",7.3
1239,1949811,云水谣,尹力,"陈坤,李冰冰,归亚蕾,秦汉,梁洛施",6.9
1240,3217169,勇士,加文·欧康诺,"汤姆·哈迪,乔尔·埃哲顿,尼克·诺特,詹妮弗·莫里森,弗兰克·格里罗",8.9
1241,27597250,极限职业,李炳宪,"柳承龙,李荷妮,陈善圭,李东辉,孔明",7.7
1242,1292506,赌神2,王晶,"周润发,梁家辉,吴倩莲,邱淑贞,徐锦江",7.8
1243,1305279,色即是空,尹济均,"任昌丁,河智苑,崔成国,刘彩英,陈彩英",7.2
1244,11526817,刺客信条,贾斯汀·库泽尔 ,"迈克尔·法斯宾德,玛丽昂·歌迪亚,杰瑞米·艾恩斯,布莱丹·格里森,夏洛特·兰普林",5.4
1245,1920796,附注：我爱你,理查德·拉·格拉文斯,"希拉里·斯万克,杰拉德·巴特勒,丽莎·库卓,吉娜·格申,詹姆斯·马斯特斯",8.1
1246,1293135,101真狗,斯蒂芬·赫瑞克,"格伦·克洛斯,杰夫·丹尼尔斯,乔莉·理查德森,琼·普莱怀特,休·劳瑞",7.4
1247,1303139,玩命快递,"路易斯·莱特里尔,元奎","杰森·斯坦森,舒淇,弗朗索瓦·贝莱昂,马特·斯查尔兹,里克·扬",7.3
1248,1307542,火柴人,雷德利·斯科特,"尼古拉斯·凯奇,山姆·洛克威尔,艾莉森·洛曼,布鲁斯·奥尔特曼,布鲁斯·麦克吉尔",8.2
1249,2063528,盲山,李杨,"黄璐,杨幼安,贺运乐,张玉玲,张友平",8.6
1250,25713408,一生一世,邹佡,"谢霆锋,高圆圆,杜海涛,洛诗,林雪",5.3
1251,1292624,尖峰时刻,布莱特·拉特纳,"成龙,克里斯·塔克,汤姆·威尔金森,马泰,马克·罗斯顿",7.2
1252,26140241,咱们结婚吧,刘江,"高圆圆,姜武,李晨,郑恺,陈意涵",5.9
1253,26667056,逆时营救,尹鸿承,"杨幂,霍建华,金士杰,刘畅,张艺瀚",4.8
1254,6846893,超能查派,尼尔·布洛姆坎普,"休·杰克曼,西格妮·韦弗,沙尔托·科普雷,戴夫·帕特尔,忍者",7.3
1255,2303163,超级大坏蛋,汤姆·麦格拉思,"威尔·法瑞尔,乔纳·希尔,布拉德·皮特,蒂娜·菲,大卫·克罗斯",7.8
1256,1914831,盛夏光年,陈正道,"张睿家,张孝全,杨淇",7.2
1257,1292326,暴力街区,皮埃尔·莫瑞尔,"塞瑞尔·拉菲利,大卫·贝利,毕比·纳西利,丹妮·沃瑞西莫,萨米尔·盖丝米",8.0
1258,1301345,偷天换日,F·加里·格雷,"马克·沃尔伯格,查理兹·塞隆,爱德华·诺顿,唐纳德·萨瑟兰,杰森·斯坦森",7.6
1259,7059671,最佳出价,朱塞佩·托纳多雷,"杰弗里·拉什,吉姆·斯特吉斯,西尔维娅·侯克斯,唐纳德·萨瑟兰,菲利普·杰克森",8.4
1260,1295045,天才瑞普利,安东尼·明格拉,"马特·达蒙,格温妮斯·帕特洛,裘德·洛,凯特·布兰切特,菲利普·塞默·霍夫曼",8.2
1261,30140571,嗝嗝老师,西达夫·马贺拉,"拉妮·玛克赫吉,内拉吉·卡比,萨钦,苏普丽雅·皮尔加卡尔,罗希特·萨拉夫",7.5
1262,1292895,精武英雄,陈嘉上,"李连杰,中山忍,钱小豪,蔡少芬,周比利",8.4
1263,24741412,哪啊哪啊神去村,矢口史靖,"染谷将太,长泽雅美,伊藤英明,西田尚美,槙田雄司",8.6
1264,26615208,隐藏人物,西奥多·梅尔菲,"塔拉吉·P·汉森,奥克塔维亚·斯宾瑟,加奈儿·梦奈,凯文·科斯特纳,克斯汀·邓斯特",8.8
1265,3742937,超级战舰,彼得·博格,"泰勒·克奇,亚历山大·斯卡斯加德,蕾哈娜,布鲁克琳·黛克,浅野忠信",6.6
1266,1827955,名侦探柯南：侦探们的镇魂歌,山本泰一郎,"高山南,堀川亮,神谷明,山口胜平,山崎和佳奈",7.8
1267,1294990,勇敢者的游戏,乔·庄斯顿,"罗宾·威廉姆斯,乔纳森·海德,克斯汀·邓斯特,布莱德利·皮尔斯,派翠西娅·克拉克森",8.1
1268,1293908,城市之光,查理·卓别林,"查理·卓别林,弗吉尼亚·切瑞尔,佛罗伦斯·李,亨利·伯格曼,珍·哈露",9.3
1269,1305666,时时刻刻,史蒂芬·戴德利,"梅丽尔·斯特里普,朱丽安·摩尔,妮可·基德曼,艾德·哈里斯,托妮·科莱特",8.6
1270,6782006,我愿意,孙周,"李冰冰,孙红雷,段奕宏,薛佳凝,张俪",5.9
1271,2357711,名侦探柯南：银翼的魔术师,山本泰一郎,"高山南,山崎和佳奈,神谷明,松井菜樱子,高岛雅罗",8.0
1272,1950330,罗马,阿方索·卡隆,"雅利扎·阿巴里西奥,玛丽娜·德·塔维拉,迭戈·科蒂娜·奥特里,卡洛斯·佩拉尔塔,马科·格拉夫",8.2
1273,25805054,十万个冷笑话,"卢恒宇,李姝洁","张杰,皇贞季,宝木中阳,山新,申秋香",6.5
1274,2159331,蓝精灵,拉加·高斯内尔,"尼尔·帕特里克·哈里斯,杰玛·梅斯,汉克·阿扎利亚,乔纳森·温特斯,凯蒂·派瑞",7.2
1275,1298759,狗镇,拉斯·冯·提尔,"妮可·基德曼,哈里特·安德森,劳伦·白考尔,保罗·贝坦尼,詹姆斯·肯恩",8.4
1276,1301617,不一样的天空,拉斯·霍尔斯道姆,"约翰尼·德普,莱昂纳多·迪卡普里奥,朱丽叶特·刘易斯,玛丽·斯汀伯根,达尔莱尼·凯茨",8.6
1277,1891179,梅兰芳,陈凯歌,"黎明,章子怡,孙红雷,陈红,王学圻",6.9
1278,1793903,幻影凶间,米凯尔·哈弗斯特罗姆,"约翰·库萨克,塞缪尔·杰克逊,玛丽·麦克科马克,杰西米·杰西卡·安东尼,兰·卡琉",7.5
1279,25785314,爸爸去哪儿,"谢涤葵,林妍","林志颖,小小志,王岳伦,王诗龄,张亮",5.9
1280,1607471,国家宝藏：夺宝秘笈,乔·德特杜巴,"尼古拉斯·凯奇,贾斯汀·巴萨,黛安·克鲁格,强·沃特,海伦·米伦",7.2
1281,27166976,安娜,吕克·贝松,"萨莎·露丝,海伦·米伦,卢克·伊万斯,基里安·墨菲,莱拉·阿波瓦",7.8
1282,25738406,如晴天，似雨天,弗兰克·威利,"朱利安·夏特金,莉顿·梅斯特,黛博拉·梅辛,欧嘉·梅雷迪斯,韦恩·普雷特洛",8.3
1283,25835293,失孤,彭三源,"刘德华,井柏然,吴君如,梁家辉,倪景阳",6.7
1284,1293825,漂亮女人,盖瑞·马歇尔,"理查·基尔,朱莉娅·罗伯茨,拉尔夫·贝拉米,杰森·亚历山大,劳拉·圣吉亚科莫",7.9
1285,5908478,我爱你,"秋昌旼,孙昌敏","宋在浩,李顺载,尹秀晶,金秀美,宋智孝",9.0
1286,2998253,兰戈,戈尔·维宾斯基,"约翰尼·德普,艾拉·菲舍尔,阿比盖尔·布雷斯林,尼德·巴蒂,阿尔弗雷德·莫里纳",7.9
1287,26649604,比得兔,威尔·古勒,"詹姆斯·柯登,多姆纳尔·格里森,罗丝·伯恩,伊丽莎白·德比茨基,玛格特·罗比",7.1
1288,1307740,千机变,"甄子丹,林超贤","钟欣潼,蔡卓妍,郑伊健,何超仪,成龙",5.8
1289,25908042,横冲直撞好莱坞,蒂姆·肯德尔,"赵薇,黄晓明,佟大为,黎一墨,姜成镐",4.5
1290,4718369,白鹿原,王全安,"张丰毅,张雨绮,段奕宏,吴刚,刘威",6.4
1291,10576419,蓝色茉莉,伍迪·艾伦,"凯特·布兰切特,莎莉·霍金斯,亚历克·鲍德温,安德鲁·戴斯·克雷,鲍比·坎纳瓦尔",8.0
1292,25875021,圆梦巨人,史蒂文·斯皮尔伯格,"鲁比·巴恩希尔,马克·里朗斯,比尔·哈德尔,丽贝卡·豪尔,拉菲·斯波",6.8
1293,21359619,单身男女2,"杜琪峰,麦启光","古天乐,杨千嬅,高圆圆,周渝民,吴彦祖",5.5
1294,6991110,消失的子弹,罗志良,"谢霆锋,刘青云,杨幂,井柏然,廖启智",6.5
1295,3606971,飓风营救2,奥利维尔·米加顿,"连姆·尼森,玛姬·格蕾斯,法米克·詹森,拉德·舍博德兹加,卢克·葛莱姆斯",6.8
1296,1309084,贱女孩,马克·沃特斯,"琳赛·洛翰,瑞秋·麦克亚当斯,蒂娜·菲,蒂姆·麦道斯,艾米·波勒",6.9
1297,2357708,死神来了4,大卫·R·艾里斯,"鲍比·坎波,珊特尔·范圣滕,尼克·扎诺,海雷·韦伯,麦凯尔泰·威廉逊",6.5
1298,1309004,孔雀,顾长卫,"张静初,冯瓅,吕聿来,黄梅莹,刘冠成",8.1
1299,1294362,星球大战前传1：幽灵的威胁,乔治·卢卡斯,"连姆·尼森,伊万·麦克格雷格,娜塔莉·波特曼,杰克·洛伊德,伊恩·麦克迪阿梅德",8.2
1300,20378811,宫锁沉香,潘安子,"周冬雨,陈晓,朱梓骁,赵丽颖,包贝尔",5.2
1301,1300616,买凶拍人,彭浩翔,"葛民辉,张达明,詹瑞文,樋口明日嘉,陈惠敏",8.2
1302,25757186,伦敦陷落,巴巴克·纳加非,"杰拉德·巴特勒,艾伦·艾克哈特,摩根·弗里曼,阿隆·阿布布尔,安吉拉·贝塞特",6.3
1303,3387546,名侦探柯南：漆黑的追踪者,山本泰一郎,"高山南,山崎和佳奈,神谷明,林原惠美,岩居由希子",7.5
1304,1309020,全民情敌,安迪·坦纳特,"威尔·史密斯,伊娃·门德斯,凯文·詹姆斯,安贝·瓦莱塔,朱莉·安·埃默里",7.5
1305,1307697,芝加哥,罗伯·马歇尔,"泰雅·迪格斯,凯瑟琳·泽塔-琼斯,蕾妮·齐薇格,多米尼克·韦斯特,杰恩·伊斯特伍德",8.8
1306,25761178,百元之恋,武正晴,"安藤樱,新井浩文,稻川实代子,小出早织,宇野祥平",8.3
1307,1433736,古惑仔之人在江湖,刘伟强,"郑伊健,陈小春,吴镇宇,黎姿,林晓峰",7.8
1308,1301509,修女也疯狂,埃米利·阿朵里诺,"乌比·戈德堡,玛吉·史密斯,凯茜·纳基麦,温迪·麦凯纳,哈威·凯特尔",8.1
1309,26992383,龙虾刑警,李昕芸,"王千源,袁姗姗,刘桦,周游,周云鹏",4.9
1310,4164444,127小时,丹尼·博伊尔,"詹姆斯·弗兰科,丽兹·卡潘,凯特·玛拉,爱波·塔布琳,克蕾曼丝·波西",8.1
1311,30210691,极限逃生,李相槿,"曹政奭,林允儿,高斗心,朴仁焕,金智英",7.5
1312,2277018,麦兜响当当,谢立文,"黄渤,黄秋生,吴君如,宋丹丹,詹瑞文",7.5
1313,24987018,赤道,"梁乐民,陆剑青","张学友,张家辉,余文乐,王学圻,文咏珊",6.2
1314,2044102,导火线,叶伟信,"甄子丹,古天乐,吕良伟,范冰冰,邹兆龙",7.2
1315,26419637,误杀瞒天记,尼西卡特·卡马特,"阿贾耶·德乌干,塔布,施芮娅·萨兰,拉贾特·卡普尔,伊西塔·杜塔",8.5
1316,3264045,花木兰,马楚成,"赵薇,陈坤,胡军,房祖名,李玖哲",6.2
1317,1309203,牛仔裤的夏天,肯·卡皮斯,"爱波·塔布琳,阿丽克西斯·布莱德尔,亚美莉卡·费雷拉,布蕾克·莱弗利,珍娜·博伊德",7.6
1318,1306939,推手,李安,"郎雄,王莱,王伯昭,戴布·斯内德,李涵",8.4
1319,26683421,特工,尹钟彬,"黄政民,李星民,赵震雄,朱智勋,朴圣雄",8.6
1320,6845667,秘密特工,盖·里奇,"亨利·卡维尔,艾米·汉莫,艾丽西亚·维坎德,西尔维斯特·格罗特,休·格兰特",8.1
1321,26279433,剩者为王,落落,"舒淇,彭于晏,潘虹,金士杰,邢佳栋",5.8
1322,1292056,蝴蝶,费利普·弥勒,"米歇尔·塞罗尔,柯莱儿·布翁尼许,娜德·蒂约,奥黛丽·玛丽奥,弗朗索瓦·米肖",8.6
1323,1294007,我的父亲母亲,张艺谋,"章子怡,郑昊,孙红雷,李滨,嵇波",8.1
1324,26346327,养家之人,诺拉·托梅,"莎拉·乔德利,索玛·查亚,诺林·古拉姆高斯,拉腊·萨迪克,阿里·巴德沙阿",8.4
1325,4301181,特种部队2：全面反击,朱浩伟,"道恩·强森,布鲁斯·威利斯,李秉宪,雷·帕克,阿德琳妮·帕里奇",6.5
1326,1308858,麦兜，菠萝油王子,袁建滔,"吴君如,刘德华,黄秋生,林海峰,林一峰",8.1
1327,22266012,全球风暴,迪安·德夫林,"杰拉德·巴特勒,吉姆·斯特吉斯,艾比·考尼什,亚历山德拉·玛丽亚·拉娜,吴彦祖",6.0
1328,1291588,岁月的童话,高畑勋,"今井美树,柳叶敏郎,本名阳子,高桥一生,饭冢雅弓",8.6
1329,5153329,名侦探柯南：天空的遇难船,山本泰一郎,"高山南,山口胜平,山崎和佳奈,小山力也,堀川亮",7.4
1330,10438426,浮城谜事,娄烨,"郝蕾,秦昊,齐溪,朱亚文,祖峰",7.5
1331,3819877,活埋,罗德里戈·科尔特斯,"瑞恩·雷诺兹,何塞·路易斯·加西亚·佩雷斯,罗伯特·帕特森",7.9
1332,2209368,新宿事件,尔冬升,"成龙,竹中直人,吴彦祖,徐静蕾,范冰冰",7.5
